@RELATION tweets
  @ATTRIBUTE id string
  @ATTRIBUTE date_time DATE "yyyy-MM-dd HH:mm:ss"
  @ATTRIBUTE hashtags string
  @ATTRIBUTE retweet {'y', 'n'}
  @ATTRIBUTE retweet_count numeric
  @ATTRIBUTE followers_count numeric
  @ATTRIBUTE likes numeric
  @ATTRIBUTE text_content string


  @DATA
'970444969386414082',"2018-03-04 23:44:45",'Oscars','y',1265,839186,2844,"Super excited for #oscars9000a0 Women who shagged their way to the top screeching #MeToo00a0 Actors protected by 5002026 https://t.co/a3I0WplDej"
'970444968211951616',"2018-03-04 23:44:45",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444968144855042',"2018-03-04 23:44:45",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444967977062401',"2018-03-04 23:44:45",'Oscars','y',53,9756219,470,"Ready for a great night!!!  / Listos para la gran noche!!! d83dde0d@alexrosaldo d83ddc4ad83cdffcd83dde4cd83cdffc #Oscars90 #MexicoEnElOscar https://t.co/IJr0yw6XPt"
'970444966328782849',"2018-03-04 23:44:44",'Oscars','n',0,61,0,"My #Oscars90 set up includes ice oat latte, white chocolate oreos, my computer and tv"
'970444965838032899',"2018-03-04 23:44:44",'Oscars','y',3,13568242,4,"Rita Moreno arrived on the red carpet wearing the same dress she wore when she won her Oscar in 1962 for "
'970444965246656514',"2018-03-04 23:44:44",'Oscars','y',1,313,0,""
'970444964986589184',"2018-03-04 23:44:44",'Oscars','y',7437,1310909,18878,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970444964575498242',"2018-03-04 23:44:44",'Oscars','n',0,19230,0,"Allison Williams wore an #ArmaniPrive sequin+crystal embellished gown to the 2018 Oscars. She accessorized with2026 https://t.co/Rvle2XsRQY"
'970444963094958080',"2018-03-04 23:44:43",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444962956496902',"2018-03-04 23:44:43",'Oscars','y',163,991459,206,"Our real life Ice Princess! @mirai_nagasu might be wearing baby blue, but this look gets a gold from us! #Oscars90 https://t.co/74A7Vs2qbz"
'970444960934789121',"2018-03-04 23:44:43",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444960892903424',"2018-03-04 23:44:43",'Oscars','y',53,9756219,470,"Ready for a great night!!!  / Listos para la gran noche!!! d83dde0d@alexrosaldo d83ddc4ad83cdffcd83dde4cd83cdffc #Oscars90 #MexicoEnElOscar https://t.co/IJr0yw6XPt"
'970444960771313666',"2018-03-04 23:44:43",'Oscars','y',27,419,34,"Looking forward to watching @jimmykimmel host the #oscars90 and virtue signal about misogyny, sexual harassment and2026 https://t.co/kIX7CoXnh1"
'970444960167350273',"2018-03-04 23:44:43",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444959261356032',"2018-03-04 23:44:42",'Oscars','n',0,555,0,"It's ballot time... #Oscars90 https://t.co/LYHlaUfX9A"
'970444958539771904',"2018-03-04 23:44:42",'Oscars','n',0,362,0,"Accepting a throw from Ryan Seacrest then talking for 3 minutes about #TimesUp and #MeToo takes a special kind of c2026 https://t.co/K691J3n5kf"
'970444958426697729',"2018-03-04 23:44:42",'Oscars','y',2,11422093,138,"Happy #Oscars90 Sunday! Did the Academy get the Best Picture nominations right? d83ddc471. "
'970444957017432064',"2018-03-04 23:44:42",'Oscars','y',1,129,2,"It2019s #OscarSunday &amp; I2019m watching the #ERedCarpet,but I2019m just not as excited as years past.Who am I?! d83edd14d83dde33It2019s just n2026 https://t.co/EOHZ9JSEMJ"
'970444956438548480',"2018-03-04 23:44:42",'Oscars','y',19,11422093,113,"From the ice rink to pure d83ddd25red carpet LEWKS. Heeey, @Adaripp (@Moschino) @mirai_nagasu (@TadashiShoji)! #Oscars902026 https://t.co/VgsjENDBd0"
'970444956006481920',"2018-03-04 23:44:42",'Oscars','n',0,1695,0,"@Cernovich They're burning all the witches even if you aren't one... #Oscars90"
'970444955792625671',"2018-03-04 23:44:42",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444954819579904',"2018-03-04 23:44:41",'Oscars','y',15,40271,84,"Jane Fonda single-handedly bringing back shoulder pads like the icon she is. #Oscars #Oscars90 https://t.co/Ti9PWeOm5i"
'970444953695522818',"2018-03-04 23:44:41",'Oscars','y',193,134050,647,"Audrey Hepburn and Julie Andrews at the 37th Annual Academy Awards. #Oscars90 https://t.co/N9xLSWSP6g"
'970444953640939520',"2018-03-04 23:44:41",'Oscars','y',777,40271,1466,"Three Billboards Outside of Hollywood, California. #Oscars #Oscars90 https://t.co/N0OcTWLzPC"
'970444953439490050',"2018-03-04 23:44:41",'Oscars','y',1265,839186,2844,"Super excited for #oscars9000a0 Women who shagged their way to the top screeching #MeToo00a0 Actors protected by 5002026 https://t.co/a3I0WplDej"
'970444953183809538',"2018-03-04 23:44:41",'Oscars','y',1,7747,1,"James Ivory wearing a tuxedo shirt with Timoth00e9e Chalamet's face is real stanning. #Oscars #RedCarpet https://t.co/H8Vl9Ga3Bx"
'970444952399503360',"2018-03-04 23:44:41",'Oscars','y',167,5607,340,"We officially have the order in which the #Oscars will be announced tonight! #Oscars90 #Oscars2018 #OscarsNBP https://t.co/3AdOzylWNy"
'970444952147722240',"2018-03-04 23:44:41",'Oscars','n',0,398,0,"I'm kind of surprised @michaelstrahan is hosting #RedCarpet this year rather than @RobinRoberts #Oscars #Oscars90"
'970444951740805121',"2018-03-04 23:44:41",'Oscars','y',20,223073,60,"The only spider I want to see... Tom Holland's on the #Oscars90 red carpet people! d83dde0d #Oscars #Oscars2018 https://t.co/qR8uw5j6IO"
'970444951472476161',"2018-03-04 23:44:41",'Oscars','y',25,26755,92,"Just arrived at the #Oscars #Oscars90 #Oscars2018 https://t.co/PQbnbXKE2h"
'970444950746927105',"2018-03-04 23:44:40",'Oscars','n',0,338,0,"Best Film Editing: Three Billboards Outside Ebbing, Missouri #Oscars90"
'970444949576699904',"2018-03-04 23:44:40",'Oscars','y',53,9756219,470,"Ready for a great night!!!  / Listos para la gran noche!!! d83dde0d@alexrosaldo d83ddc4ad83cdffcd83dde4cd83cdffc #Oscars90 #MexicoEnElOscar https://t.co/IJr0yw6XPt"
'970444948049981440',"2018-03-04 23:44:40",'Oscars','y',77,3758,430,"On our way... last installment.  #oscars90 #CMBYN https://t.co/TMFvDNUEbG"
'970444947827511296',"2018-03-04 23:44:40",'Oscars','y',7437,1310909,18878,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970444944975581184',"2018-03-04 23:44:39",'Oscars','n',0,417,0,"It's the best night of the year...get ready everyone d83dde0f @TheAcademy #Oscars90 https://t.co/H1yAjPwQ8Z"
'970444943436275714',"2018-03-04 23:44:39",'Oscars','n',0,611433,1,"I really want Get Out to win! #Oscars90 https://t.co/2iuzhojpk3"
'970444941133533185',"2018-03-04 23:44:38",'Oscars','y',7437,1310909,18878,"If only we could protect our schools the way celebrities will be protected tonight...  #Oscars90"
'970444940546379776',"2018-03-04 23:44:38",'Oscars','y',25,103115,39,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970444975681908736',"2018-03-04 23:44:46",'Oscars','n',0,17119,0,"#BlackPantherMovie cast killing it on #Oscars2018 carpet"
'970444972905385986',"2018-03-04 23:44:46",'Oscars','n',0,462,0,"BEST LIVE ACTION SHORT: (one of my fave categories) MY NEPHEW EMMETT or THE ELEVEN O2019CLOCK. The latter is a must see #Oscars2018."
'970444969939959811',"2018-03-04 23:44:45",'Oscars','n',0,1151,0,"The lead actress category is the scariestMargo i wish you all d best#Oscars2018"
'970444966903320577',"2018-03-04 23:44:44",'Oscars','y',29,182560,218,"if this doesnt win best new picture tonight then you all KNOW its been rigged #Oscars2018 https://t.co/fgdi1MmVJ0"
'970444963791110145',"2018-03-04 23:44:44",'Oscars','y',6,4810,9,"En route with my favorite presenter.  And human. #oscars2018 @ Los Angeles, California https://t.co/GH6jpqAMul"
'970444963543699456',"2018-03-04 23:44:43",'Oscars','n',0,123,0,"#Oscars2018 how is Get Out nominated for best picture and Logan isn't ?"
'970444940273692674',"2018-03-04 23:44:38",'Oscars','n',0,1857,0,"@alaskantexanQCT The Oscars has 500 security guards &amp; fans had to go through extreme vetting.Ironic, huh?2026 https://t.co/aYNg23FyyF"
'970444939128659968',"2018-03-04 23:44:38",'Oscars','y',32,11624,223,"QUEEN KELLY MARIE TRAN HAS ARRIVED #PorgNation #Oscars2018 https://t.co/MHBmMpW7gt"
'970444934179409921',"2018-03-04 23:44:36",'Oscars','n',0,566,0,"#Oscars2018 why would you care about this shit? celebrating movie magic? https://t.co/7ITIjkUYJJ"
'970444932803649538',"2018-03-04 23:44:36",'Oscars','y',2,2390,2,"Very glad to see @HamillHimself on the red carpet and wishing you all the best at the #Oscars2018 - #Starwars will2026 https://t.co/Vo7LAzv1rL"
'970444929515360257',"2018-03-04 23:44:35",'Oscars','n',0,1462,0,"Every awards season I still miss #JoanRivers ....and #MelissaRivers too...nobody compares, or even comes close. Nev2026 https://t.co/HA8I7cGi3I"
'970444929343336448',"2018-03-04 23:44:35",'Oscars','y',1,12,0,"So many great films, rooting for Three Billboards, I Tonya, Phantom Thread and Get Out! #Oscars2018"
'970444928198332416',"2018-03-04 23:44:35",'Oscars','n',0,625,0,"Selma Hajek has all the resources to be well dressed. Why doesn2019t she use it? #oscars2018"
'970444925425795072',"2018-03-04 23:44:34",'Oscars','n',0,138,0,"Escargot Robbie #OscarFood #Oscars2018"
'970444925400682496',"2018-03-04 23:44:34",'Oscars','n',0,445652,1,"The mighty #JaneFonda speaking about the #TimesUp movement and presenting at the #oscars2018.2026 https://t.co/Wfo33FXM5P"
'970444924461068288',"2018-03-04 23:44:34",'Oscars','n',0,1417,1,"@ThomasKlineMD @dadgum5 @muffsgirl68 @RogueWolf2001 @Shasta77777 @StarvinLarry @peggy2176ilgma1 @marykayconsult32026 https://t.co/b0UtQgXVeS"
'970444922556907520',"2018-03-04 23:44:34",'Oscars','n',0,2221,0,"@starwars @TheAcademy I hope #JohnWilliams wins at the #Oscars tonight. d83cdfbc #StarWars #TheLastJedi #Oscars20182026 https://t.co/QYKV1dBOEj"
'970444917448179712',"2018-03-04 23:44:32",'Oscars','n',0,432,0,"Most people have better things to do than watch the #Oscars2018"
'970444909458149378',"2018-03-04 23:44:31",'Oscars','n',0,407,0,"2018 has been won by James Ivory 2013 that shirt! #CMBYN #Oscars2018"
'970444908254330881',"2018-03-04 23:44:30",'Oscars','y',51,288068,99,"Coco better win... just saying #Oscars2018 #Oscars https://t.co/edK3AP18zw"
'970444906924855297',"2018-03-04 23:44:30",'Oscars','n',0,6113,0,"TFW you2019re at an awards show and someone starts cucking out about some SJW garbage that no one irl wants to hear bu2026 https://t.co/mfB5SmV88E"
'970444906857721856',"2018-03-04 23:44:30",'Oscars','y',6,4810,9,"En route with my favorite presenter.  And human. #oscars2018 @ Los Angeles, California https://t.co/GH6jpqAMul"
'970444905938956288',"2018-03-04 23:44:30",'Oscars','n',0,629,0,"And the Oscar goes to..........!!!!! #Oscar #Oscars2018 #OscarAztecauno #LaFormaDelAgua #COCO https://t.co/SyuzEL60fh"
'970444904416636928',"2018-03-04 23:44:29",'Oscars','n',0,2168,0,"everyone else is cancelled.  #oscars2018 https://t.co/2zW7k5CU5E"
'970444902529228800',"2018-03-04 23:44:29",'Oscars','n',0,234,0,"I'll be very upset if Shape of Water wins best picture and director. #oscars2018"
'970444899526070278',"2018-03-04 23:44:28",'Oscars','y',4,1752,16,"Prepping my #OscarNight clap for when @JordanPeele and #GetOut win #BestPicture #oscars #oscars2018 https://t.co/ScigVx45ze"
'970444899366686720',"2018-03-04 23:44:28",'Oscars','n',0,391,0,"Michael Strahan is not very good on the #RedCarpet. #Oscars2018"
'970444899203014656',"2018-03-04 23:44:28",'Oscars','n',0,1148,0,"Just a couple years ago, before politricks took center stage at awards shows,the award shows were under the microsc2026 https://t.co/4akJIqOSPa"
'970444897953214465',"2018-03-04 23:44:28",'Oscars','n',0,183,2,"Check out @Janefonda2019s #TimesUp pin #RedCarpetLive https://t.co/i2fShIm59s"
'970444895059169286',"2018-03-04 23:44:27",'Oscars','y',51,288068,99,"Coco better win... just saying #Oscars2018 #Oscars https://t.co/edK3AP18zw"
'970444889396740096',"2018-03-04 23:44:26",'Oscars','y',121,1269811,326,"Lakeith 270ad83cdffe #Oscars2018 https://t.co/ft7b7UPKqf"
'970444883876921344',"2018-03-04 23:44:24",'Oscars','n',0,2578,0,"Is #SallyField at the #Oscars2018 today? Bc she needs to set up her son and #Adamrippo"
'970444880110501891',"2018-03-04 23:44:24",'Oscars','n',0,46,0,"201cNot so make, not so old and not so white.201d d83edd23d83edd23d83ddc4fd83dde4c that description though @enews #Oscars2018"
'970444878885937152',"2018-03-04 23:44:23",'Oscars','n',0,4039,0,"I'm putting this out there, I think Greta Gerwig is going to win Best Director. #Oscars2018"
'970444877631700993',"2018-03-04 23:44:23",'Oscars','n',0,21,0,"#Padmavat should win an #Oscars2018"
'970444876428038145',"2018-03-04 23:44:23",'Oscars','n',0,6648,0,"I am so behind on all these movies. #Oscars2018"
'970444875845038081',"2018-03-04 23:44:23",'Oscars','n',0,4797,0,"Hoy estan los #Oscars2018 amazing shit"
'970444875387650048',"2018-03-04 23:44:22",'Oscars','n',0,127,0,"Oscar Sunday, way better than Super Bowl Sunday #wereallthinkingit #Oscars90 #Oscars2018"
'970444874230022144',"2018-03-04 23:44:22",'Oscars','n',0,1845,0,"Best Picture for #Oscars2018. Can they all share the award?"
'970444872535519232',"2018-03-04 23:44:22",'Oscars','n',0,154,0,"my faith in the academy was shaken at a young age when i found out neither yahoo serious, nor young einstein, won o2026 https://t.co/Syxj0NXh0o"
'970444871206080512',"2018-03-04 23:44:21",'Oscars','n',0,316,0,"@lisarinna Neither am I!!  #dumptheglambot #Oscars2018"
'970447481543843841',"2018-03-04 23:54:44",'Oscars','n',0,125,0,"The king is here! #Oscars #WakandaForever #BlackPanther https://t.co/bQgCg6y68"
'970447481480929282',"2018-03-04 23:54:44",'Oscars','y',2032,105524,2896,"Thank you Jimmy for Reminding Us What Time And What Station To Boycott The #Oscars Hollywood Has Overstepped The2026 https://t.co/CgiBo7V3Tt"
'970447481459716096',"2018-03-04 23:54:44",'Oscars','y',12,370077,73,".@AshleyJudd &amp; @MiraSorvino looking beautiful on @TheAcademy carpet - see more #Oscars looks here2026 https://t.co/FvYuhUOfQ"
'970447481438982144',"2018-03-04 23:54:44",'Oscars','y',302,67030,725,"The legendary, Rita Moreno, hits the #Oscars red carpet in the dress she wore back in 1962 when she won her Oscar f2026 https://t.co/5rvnNWd8Km"
'970447481376002048',"2018-03-04 23:54:44",'Oscars','y',24,4392775,84,"d83ddc51We see you, Queen Gina Rodriguez! #Oscars https://t.co/LqLHwFgfZ4"
'970447481371848704',"2018-03-04 23:54:44",'Oscars','n',0,647,0,"i'm convinced gina rodriguez is secretly a disney princess come to life #Oscars90 #Oscars https://t.co/OSOWwhHks1"
'970447481258553344',"2018-03-04 23:54:44",'Oscars','y',63,725765,185,"Gina Rodriguez (Jane the Virgin) no red carpet do Oscar. #Oscars #Oscars90 https://t.co/nrmYB7cspt"
'970447481183096832',"2018-03-04 23:54:44",'Oscars','n',0,173,0,"https://t.co/i8FYS3S4FY #Oscars LIVE"
'970447480977534978',"2018-03-04 23:54:44",'Oscars','y',158,58994,202,"Annual Reminder of This Fun Fact: More white actresses have won #Oscars for playing Asians than actual Asian actres2026 https://t.co/BebkKQ54ov"
'970447480952442880',"2018-03-04 23:54:44",'Oscars','y',453,12627044,2176,"It2019s the #Oscars and Hollywood2019s biggest night! So let me go ahead and take this 201cL201d right on the chin for Baywatc2026 https://t.co/8S9DAqRIAN"
'970447480939864065',"2018-03-04 23:54:44",'Oscars','n',0,909,0,"It2019s time for the morally bankrupt to tell each other how great they are. They will lecture America on respect and2026 https://t.co/L7TEUjmRVv"
'970447480755277824',"2018-03-04 23:54:44",'Oscars','y',1438,15181118,5175,"Hoe, but make it fashion @Adaripp! #Oscars #YouAreFierce https://t.co/ypu87DUUis"
'970447480713371648',"2018-03-04 23:54:44",'Oscars','y',130,94898,234,"While the Hollywood bootlickers act on stage tonight during the #Oscars, turn on Mark Levin show instead on2026 https://t.co/RmEy03MRty"
'970447480704860160',"2018-03-04 23:54:44",'Oscars','y',33,8702,90,"My husband owns the whole conglomerate and all I got was this damn dress. #Oscars https://t.co/EI2cId3C8Y"
'970447480683991040',"2018-03-04 23:54:44",'Oscars','n',0,61,0,"I am living for @KristinDSantos red carpet coverage on E. This is amazing. #Oscars #RedCarpet"
'970447480553959424',"2018-03-04 23:54:44",'Oscars','n',0,1179,0,"YAS!!! Chadwick Boseman just yelled "
'970447480537190403',"2018-03-04 23:54:44",'Oscars','y',6,4895,9,"Waiting for @violadavis like.....#Oscars #RedCarpet https://t.co/Ojemmbz9Q"
'970447480474218497',"2018-03-04 23:54:44",'Oscars','n',0,2081,0,"Praying for #Dunkirk and #CMBYN to win big at the #Oscars tonight d83edd1ed83cdf51"
'970447480147103744',"2018-03-04 23:54:43",'Oscars','y',80,54083,218,"Guilty or not, forcing Ryan Seacrest on #Oscars attendees1) is triggering to those who2019ve  been assaulted &amp; not b2026 https://t.co/zCLCXiioH0"
'970447480046391298',"2018-03-04 23:54:43",'Oscars','n',0,1870,0,"WAKANDA FOREVER on the Oscar Red Carpet. #Oscars https://t.co/Tv4cEi0NAi"
'970447479966547968',"2018-03-04 23:54:43",'Oscars','n',0,4848,0,".@AndraDayMusic has posessss #oscars https://t.co/mwX7k3KyjQ"
'970447479887024128',"2018-03-04 23:54:43",'Oscars','n',0,1778,0,"Shoes by Crocs, Socks by My Mom, Pajama Pants by The Life Is Good apparel company, Waikiki Surf Club Tshirt by Mali2026 https://t.co/J6uxnDqiHY"
'970447479744417792',"2018-03-04 23:54:43",'Oscars','n',0,812,0,"I think Michael Strahan could defeat the Black Panther and because the King of Wakanda #Oscars#WakandaForeve"
'970447479706660865',"2018-03-04 23:54:43",'Oscars','n',0,207,0,"Who is live tweeting the #Oscars ? https://t.co/cWx1kxzKzQ"
'970447479643787265',"2018-03-04 23:54:43",'Oscars','y',1,7044,5,"God Save The Queen. Helen Mirren. #Oscars https://t.co/aMdZBjTj4d"
'970447479635193856',"2018-03-04 23:54:43",'Oscars','y',1,3139,0,"Send Hollywood a message by not watching the #Oscars. Let's not give them the ratings! https://t.co/QUfTF5f7GD"
'970447479551549440',"2018-03-04 23:54:43",'Oscars','y',353,3174842,992,"Only a few hours left to enter your #Oscars predictions. Who will win? https://t.co/1juJRbufn2"
'970447479538966529',"2018-03-04 23:54:43",'Oscars','y',211,56617,524,"Lakeith Stanfield at the 2018 #Oscars d83ddc99 https://t.co/s1VFTOoLv0"
'970447479404744704',"2018-03-04 23:54:43",'Oscars','y',7,395517,29,"Some history to look for at tonight2019s #Oscars: Yance Ford is the first out trans director to be nominated, his doc2026 https://t.co/xJtWCN0baw"
'970447479367000064',"2018-03-04 23:54:43",'Oscars','y',12,419488,54,".@janetmock is giving pure elegance with this cape. She2019s out here just looking ethereal! #Oscars https://t.co/ikRYBWrkq"
'970447479194968065',"2018-03-04 23:54:43",'Oscars','y',28,421876,59,"THE LAST JEDI composer John Williams is the most nominated living person in #Oscars history:d83ddcdd 51 nominationsd83cdfc6 5 w2026 https://t.co/UQ0BajYu7D"
'970447479081721857',"2018-03-04 23:54:43",'Oscars','y',63,725765,185,"Gina Rodriguez (Jane the Virgin) no red carpet do Oscar. #Oscars #Oscars90 https://t.co/nrmYB7cspt"
'970447479022997504',"2018-03-04 23:54:43",'Oscars','y',67,4660426,221,"Ladies and gentlemen: Jane. Fonda. d83ddc51 #Oscars https://t.co/JNb14uh6jm"
'970447478951616512',"2018-03-04 23:54:43",'Oscars','y',138,31380,312,"LAURA DERN IS HERE! #Oscars https://t.co/bOWbdR5lUz"
'970447478649753600',"2018-03-04 23:54:43",'Oscars','y',970,388677,2373,"Tonight we will be lectured about gun control from a group of people that have 24/7 armed guards #Oscars"
'970447478473490432',"2018-03-04 23:54:43",'Oscars','y',7,6482,15,"Donald Sutherland, nosso querido e eterno Presidente Snow no red carpet. #Oscars https://t.co/BIECrGgu9s"
'970447478167429120',"2018-03-04 23:54:43",'Oscars','y',6,273828,54,"Loving Baby Driver star @eizamusica red carpet look d83dde0dd83cdf4bd83ddd25d83ddd25d83ddd25 #oscars https://t.co/7bxNigSIcd"
'970447477970268160',"2018-03-04 23:54:43",'Oscars','y',91,13712,225,"St. Vincent #oscars https://t.co/oO0Hwq7gcj"
'970447477915766784',"2018-03-04 23:54:43",'Oscars','y',698,24919,1209,"I can promise you one thing...There will be security, armed with guns, at almost every corner of the #Oscars in or2026 https://t.co/A1v1pvYz4L"
'970447477701619712',"2018-03-04 23:54:43",'Oscars','y',187,75450,413,"Gina Rodriguez casually killing the #Oscars red carpet https://t.co/31jqfUY6ZS"
'970447477315956736',"2018-03-04 23:54:43",'Oscars','y',3,200,4,"#tbt 2009 Zac Efron in the #Oscars https://t.co/wYRKlO9QUG"
'970447477093683203',"2018-03-04 23:54:43",'Oscars','n',0,343,0,"Wooo Oscars time! I have only seen Get Out, Call Me By Your Name, &amp; Coco and so they clearly must win all the award2026 https://t.co/8eIz3EQwPI"
'970447476951011328',"2018-03-04 23:54:43",'Oscars','y',37,4429,100,"since mr chadwick has finally arrived at the #oscars i2019m bringing this back https://t.co/i9lXbyNEFp"
'970447476900749313',"2018-03-04 23:54:43",'Oscars','n',0,51,0,"Hearing @chadwickboseman without his T'Challa accent seems so out of place now #Oscars #BlackPanther #WakandaForeve"
'970447476871303168',"2018-03-04 23:54:43",'Oscars','y',11,9119,19,"chadwick boseman: *smiles*me: #Oscars https://t.co/qHB02iRrZa"
'970447476745555968',"2018-03-04 23:54:43",'Oscars','n',131,6587,209,"The Loving Vincent filmmakers are wearing hand-painted shoes from the Van Gogh museum, because of course they are. https://t.co/hCcSfGuDUV"
'970447476728713216',"2018-03-04 23:54:43",'Oscars','y',10,45204,42,"201cwhat you did was very baller, very anarchist.201d #oscars https://t.co/W5ISSApvR3"
'970447476615413760',"2018-03-04 23:54:43",'Oscars','n',0,158,0,"It feels weird to not hear Chadwick Boseman speak in T2019Challa2019s accent. #Oscars"
'970447476602867712',"2018-03-04 23:54:43",'Oscars','y',37,5417,206,"#GetOut's @thebettygabriel serving some #Oscars loooooks. #Oscars90 https://t.co/1xPjrM4tPg"
'970447476594376704',"2018-03-04 23:54:43",'Oscars','y',68,345,196,"Kelly Marie Tran is casually slaying the #Oscars red carpet, setting the fashion bar high for the night. https://t.co/KLbgdlGapT"
'970447476560769024',"2018-03-04 23:54:43",'Oscars','y',68,991462,101,""
'970447476514684928',"2018-03-04 23:54:43",'Oscars','n',0,248,0,"201cWakanda201d actor doesn2019t wear a tux to the #Oscars d83edd2a https://t.co/554Bh0vYoa"
'970447476405784577',"2018-03-04 23:54:43",'Oscars','y',90,435732,492,".@tomhanks and I at our very first Academy Awards ceremony. #Oscars https://t.co/Z2RaGHEJH9"
'970447476296749060',"2018-03-04 23:54:43",'Oscars','y',31,75450,51,"Fully obsessed with Chadwick's look #Oscars https://t.co/2ITgrUgs3E"
'970447476170702849',"2018-03-04 23:54:43",'Oscars','y',3,477,8,"A SUPERSTAR has arrived on the red carpet. #Oscars https://t.co/PjS2zfRmWR"
'970447476162379776',"2018-03-04 23:54:43",'Oscars','y',348,171578,1070,"Tonight, actors and allies will #WearOrange pins and ribbons on the #Oscars red carpet to bring awareness to gun vi2026 https://t.co/3MlxMAdyqV"
'970447476007342082',"2018-03-04 23:54:42",'Oscars','y',347,37357,744,"Tom Holland on the red carpet is such a good look. d83ddd25d83ddd25 #Oscars https://t.co/nqIppZUWBC"
'970447475940175872',"2018-03-04 23:54:42",'Oscars','y',9,7881888,51,"Brie Larson Wishes Emma Stone Happy One-Year Anniversary of Winning an Oscar https://t.co/LDBRceKzIs #Oscars"
'970447475902476288',"2018-03-04 23:54:42",'Oscars','y',26,4392775,99,"Feel the Dern! @LauraDern on the #Oscars red carpet in 1996 and 2018. https://t.co/pilHnOieMs"
'970447475717824512',"2018-03-04 23:54:42",'Oscars','y',208,15972059,741,"d83ddde3@TomHolland1996 in a suit on the #Oscars red carpet is everything I needed and more right now, tyvm!!!!! d83ddde3 https://t.co/igykUXeHQZ"
'970447475575148544',"2018-03-04 23:54:42",'Oscars','n',0,180,0,"iPads charged. Apps are cooking. I2019ll be in front of the d83ddcfa for the night #oscars"
'970447475327856640',"2018-03-04 23:54:42",'Oscars','y',82,4392775,322,"Jane Fonda at the #Oscars in 1993 and 2018. https://t.co/jK9y6sSBOl"
'970447475323613187',"2018-03-04 23:54:42",'Oscars','y',101,7830,250,"is this the part where he says 201chi welcome to chili2019s201d #Oscars https://t.co/NCfTrj0B7c"
'970447475289948160',"2018-03-04 23:54:42",'Oscars','y',218,43898,575,"Chadwick! Love when a dude does a jacket with flair. #Oscars https://t.co/1hM0tLWqps"
'970447475235545088',"2018-03-04 23:54:42",'Oscars','y',598,67030,1828,"'Get Out' star Betty Gabriel looks gorgeous in teal on the #Oscars red carpet https://t.co/nyc1MyImAf"
'970447475218710529',"2018-03-04 23:54:42",'Oscars','y',51,410790,217,"Kelly Ripa and Mark Consuelos stepped into E!'s Glambot to remind us that love is real, alive, and well at the2026 https://t.co/92XTTfGUQa"
'970447486849617922',"2018-03-04 23:54:45",'Oscars','y',110,103122,214,"The Queen of #Oscars90 has arrived. https://t.co/1pKQMqEuc0"
'970447485519843329',"2018-03-04 23:54:45",'Oscars','y',560,3738,1492,"can2019t wait for all the red carpet looks! #Oscars90 https://t.co/cmiKTooLUP"
'970447484848824320',"2018-03-04 23:54:45",'Oscars','n',0,22246,0,"Based on Letterboxd member rankings, the #Oscars9000a0Best Animated Feature envelope goes to... https://t.co/T8SiRMeLIx"
'970447484488241152',"2018-03-04 23:54:45",'Oscars','y',111,14326,263,"kelly marie tran arrived on the oscars red carpet #Oscars90 https://t.co/9EuGsW3Gnx"
'970447483863289862',"2018-03-04 23:54:44",'Oscars','y',8,49687,12,"Red carpet ready? Not quite yet. #Oscars90 https://t.co/GTEizsWnJD"
'970447483640967168',"2018-03-04 23:54:44",'Oscars','y',538,134051,1708,"Audrey Hepburn and Grace Kelly backstage at the 28th annual academy awards. #Oscars90 https://t.co/4CMy3SENIz"
'970447483481612290',"2018-03-04 23:54:44",'Oscars','n',0,850,0,"#Oscars90 North Korea is pulling for Lady Bird to be a big winner. https://t.co/b60v34tGiM"
'970447483049521152',"2018-03-04 23:54:44",'Oscars','y',16,27129,55,"Get Out (2017)#Oscars90 https://t.co/pkgNdR5VHt"
'970447482303008769',"2018-03-04 23:54:44",'Oscars','n',0,250,0,"Don2019t they look fab on the red carpet? Fingers crossed for @SilentChildFilm tonight #Oscars90 https://t.co/jwi0oD9EDx"
'970447481573203974',"2018-03-04 23:54:44",'Oscars','y',8,49687,12,"Red carpet ready? Not quite yet. #Oscars90 https://t.co/GTEizsWnJD"
'970447481346641920',"2018-03-04 23:54:44",'Oscars','n',0,576804,0,"The Spidy is here! @TomHolland1996 looks handsome as he attends the #Oscars90 https://t.co/0jDIooMkfd"
'970447481166356480',"2018-03-04 23:54:44",'Oscars','y',1331,839191,2979,"Super excited for #oscars9000a0 Women who shagged their way to the top screeching #MeToo00a0 Actors protected by 5002026 https://t.co/a3I0WplDej"
